id,city,p_type,subtype,price,nb_bedrooms,living_area,kitchen_type,furnished,open_fire,terrace,garden,land_surface,plot_surface,building_state,facades,swim_pool,zip_code,year_of_construction,geolocation,province
20503784,avelgem,house,house,519000,3,159,0,0,0,0,0,613,613,GOOD,0,0,8580,2013,"3.4400801,50.767707",West Flanders
20437135,diksmuide,house,house,105000,2,165,not_installed,0,0,0,0,253,253,TO_RENOVATE,0,0,8600,1931,"2.7998569,50.9987489",West Flanders
20392083,esneux,house,house,225000,3,116,installed,0,0,0,0,1030,1030,TO_BE_DONE_UP,3,0,4130,0,"5.5815411,50.537044",Liège
20534873,tielrode,house,house,389000,3,221,0,0,0,0,0,890,890,GOOD,4,0,9140,1967,"4.1554983,51.1357231",East Flanders
20533203,schelle,house,house,399000,3,211,0,0,0,0,0,232,232,AS_NEW,3,0,2627,1971,"4.3337823,51.123765",Antwerp
20534457,brugge,house,house,469000,5,249,0,0,0,0,0,160,160,GOOD,2,0,8000,1863,"3.2346189,51.2146425",West Flanders
20533345,keiem,house,house,489000,6,286,0,0,0,0,0,1535,1535,AS_NEW,4,0,8600,1979,"2.8789007,51.0821805",West Flanders
20535595,mol,house,house,535000,3,229,installed,0,0,0,0,0,0,0,4,0,2400,2024,"5.2127885,51.2198271",Antwerp
20533800,antwerpen,other,apartment_block,799000,8,331,0,0,0,0,0,237,237,AS_NEW,0,0,2100,1970,"4.4803763,51.2041698",Antwerp
20535373,gent drongen,other,country_cottage,825000,4,220,installed,0,0,0,0,14400,14400,AS_NEW,4,0,9031,1973,"3.6255516,51.0582276",East Flanders
20532549,mouscron,apartment,apartment,219000,2,84,0,0,0,0,0,0,0,AS_NEW,0,0,7700,0,"3.2092393,50.7382819",Hainaut
20516394,oosterzele,house,house,597268,3,193,not_installed,0,0,0,0,550,550,0,3,0,9860,0,0,East Flanders
20532547,manage bois d%27haine,house,house,299000,3,206,0,0,0,0,0,433,433,AS_NEW,2,0,7170,2024,0,Hainaut
20532546,manage bois d%27haine,house,house,239000,3,259,0,0,0,0,0,420,420,0,2,0,7170,2024,0,Hainaut
20532545,manage bois d%27haine,house,house,224000,3,240,0,0,0,0,0,420,420,0,3,0,7170,2024,0,Hainaut
20532544,li%C3%A8ge,other,mixed_use_building,165000,4,150,not_installed,0,0,0,0,101,101,TO_BE_DONE_UP,2,0,4000,0,"5.566616,50.6391606",Liège
20532543,de%20panne,apartment,apartment,253050,1,52,0,0,0,0,0,0,0,GOOD,2,0,8660,2021,"2.5915344,51.1021172",West Flanders
20532541,evere,other,flat_studio,139000,0,50,0,0,0,0,0,0,0,JUST_RENOVATED,2,0,1140,1980,0,Brussels
20532542,rendeux,house,house,265000,3,206,installed,0,1,0,0,0,0,0,4,0,6987,0,0,Luxembourg
20532540,mol,house,house,749000,3,285,usa_hyper_equipped,0,1,0,0,1085,1085,GOOD,4,Yes,2400,2012,"5.062616,51.1974006",Antwerp
20532538,elzele,other,farmhouse,450000,4,13802,0,0,0,0,0,13802,13802,TO_RENOVATE,4,0,7890,0,0,Hainaut
20532537,tienen,house,house,519000,3,127,installed,0,0,0,0,1596,1596,GOOD,4,0,3300,1970,"4.9610136,50.8323747",Flemish Brabant
20532536,schaerbeek,other,apartment_block,790000,7,350,installed,0,0,0,0,125,125,GOOD,2,0,1030,1935,"4.3814637,50.8777664",Brussels
20532534,aalst,apartment,penthouse,245000,2,,installed,0,0,0,0,0,0,AS_NEW,2,0,9300,1996,0,East Flanders
20532533,poederlee,house,house,219000,2,107,not_installed,0,0,0,0,675,675,TO_RENOVATE,4,0,2275,1957,"4.8298475,51.2214242",Antwerp
20245868,vorst,apartment,apartment,278900,2,95,hyper_equipped,0,0,0,0,0,0,0,2,0,1190,2006,"4.3253918,50.8196388",Brussels
20532530,deinze,house,house,349000,2,154,hyper_equipped,0,0,0,0,174,174,JUST_RENOVATED,2,0,9800,1933,0,East Flanders
20532524,heist aan zee,apartment,ground_floor,285000,2,77,0,0,0,0,0,0,0,GOOD,0,0,8301,0,"3.2377821,51.3381523",West Flanders
20532525,elzele,other,farmhouse,450000,4,340,0,0,0,0,0,13802,13802,TO_RENOVATE,4,0,7890,0,"3.7536648,50.7120423",Hainaut
20532521,huy,house,house,129000,2,111,not_installed,0,0,0,0,202,202,TO_RENOVATE,2,0,4500,1899,"5.2342601,50.5296467",Liège
20532523,antwerpen,apartment,apartment,290000,1,90,semi_equipped,0,0,0,0,0,0,GOOD,3,0,2000,1969,"4.4052161,51.2093125",Antwerp
20532518,liege%201,house,house,140000,1,89,installed,0,0,0,0,110,110,0,2,0,4000,0,"5.6110436,50.655644",Liège
20532516,tilff,house,house,295000,3,234,installed,0,0,0,0,702,702,0,4,0,4130,1958,"5.5744076,50.5609861",Liège
20532515,herstal,apartment,apartment,149000,1,66,installed,0,0,0,0,0,0,0,2,0,4040,0,"5.6356321,50.6753353",Liège
20532517,fleron,house,house,315000,7,309,0,0,0,0,0,2063,2063,0,4,0,4620,1950,"5.6758888,50.6141373",Liège
20532514,jupille sur meuse,house,house,115000,2,85,installed,0,0,0,0,170,170,0,2,0,4020,0,"5.634685,50.6413581",Liège
20532513,soumagne,house,house,339000,4,264,installed,0,0,0,0,466,466,0,2,0,4630,0,"5.7153246,50.6254455",Liège
20532511,vottem,house,house,299000,3,154,installed,0,0,0,0,840,840,0,2,0,4041,0,"5.6032931,50.671661",Liège
20532507,wandre,apartment,apartment,175000,3,107,installed,0,0,0,0,0,0,0,3,0,4020,0,"5.6459491,50.6725689",Liège
20522534,thimister clermont,other,exceptional_property,549000,7,470,0,0,0,0,0,2411,2411,GOOD,4,0,4890,0,"5.8634004,50.653642",Liège
20514395,chatelet bouffioulx,house,house,139900,3,110,installed,0,0,0,0,200,200,TO_BE_DONE_UP,2,0,6200,0,"4.5190072,50.3911439",Hainaut
20514580,roeselare,house,house,175000,5,139,0,0,0,0,0,256,256,TO_BE_DONE_UP,0,0,8800,0,"3.1204821,50.9417467",West Flanders
20514783,adegem,house,house,199000,4,124,0,0,0,0,0,528,528,TO_RENOVATE,3,0,9991,0,"3.487297,51.1992156",East Flanders
20514326,seraing boncelles,house,house,230000,2,122,installed,0,0,0,0,350,350,TO_RENOVATE,3,0,4100,0,"5.5306616,50.5716146",Liège
20504738,baudour,house,house,350000,4,167,installed,0,0,0,0,1029,1029,GOOD,3,0,7331,1986,"3.8321844,50.4694737",Hainaut
20515087,lievegem,house,house,390000,3,186,installed,0,0,0,0,0,0,TO_RENOVATE,4,0,9930,1955,"3.55307,51.118876",East Flanders
20512973,heist aan zee,house,house,395000,3,139,0,0,0,0,0,188,188,AS_NEW,2,0,8301,0,"3.2345796,51.3361473",West Flanders
20516376,borgerhout,other,mixed_use_building,574000,3,191,installed,0,0,0,0,66,66,JUST_RENOVATED,2,0,2140,0,"4.429806,51.2173469",Antwerp
20512872,brussel,house,house,1290000,3,189,0,0,0,0,0,229,229,AS_NEW,4,0,1050,1902,"4.3678378,50.8214101",Brussels
20513367,leuven,other,apartment_block,1295000,8,200,installed,1,0,0,0,60,60,GOOD,0,0,3000,0,"4.699685,50.8790401",Flemish Brabant
20387296,sint niklaas,apartment,apartment,250000,4,160,installed,0,0,0,0,0,0,GOOD,2,0,9100,1974,"4.1492554,51.1691173",East Flanders
20323705,borsbeek,apartment,apartment,199000,2,87,semi_equipped,0,0,0,0,0,0,TO_RENOVATE,2,0,2150,1968,"4.4783601,51.1978626",Antwerp
20545361,buizingen,apartment,apartment,210000,2,99,0,0,0,0,0,0,0,0,0,0,1501,1994,"4.2619852,50.749161",Flemish Brabant
20543894,molenbeek sint jan,apartment,apartment,175000,2,86,hyper_equipped,0,0,0,0,0,0,GOOD,2,0,1080,1968,"4.3011827,50.8533908",Brussels
20542970,zedelgem,apartment,ground_floor,235000,3,115,0,0,0,0,0,0,0,AS_NEW,0,0,8211,2005,"3.0911548,51.1201338",West Flanders
20540532,eeklo,apartment,apartment,235000,2,76,0,0,0,0,0,0,0,AS_NEW,0,0,9900,2003,"3.5704588,51.1907886",East Flanders
20495287,pelt,house,house,278000,4,185,semi_equipped,0,0,0,0,368,368,TO_RENOVATE,2,0,3900,1963,"5.4245451,51.2097758",Limburg
20545091,knesselare,apartment,apartment,295000,2,98,installed,0,0,0,0,0,0,GOOD,2,0,9910,2011,0,East Flanders
20541113,gent,apartment,apartment,415000,3,125,installed,0,0,0,0,0,0,GOOD,3,0,9000,2005,"3.738519,51.037619",East Flanders
20495038,pelt,house,house,698000,4,256,installed,0,0,0,0,3042,3042,AS_NEW,4,0,3900,1997,"5.4263963,51.225117",Limburg
20539282,antwerpen,apartment,apartment,965000,3,188,0,0,0,0,0,0,0,AS_NEW,0,0,2000,2012,"4.408063,51.2303185",Antwerp
20412959,nieuwpoort,apartment,apartment,199000,3,152,0,0,0,0,0,0,0,TO_BE_DONE_UP,0,0,8620,1997,"2.7509566,51.1300543",West Flanders
20486086,libramont chevigny,apartment,apartment,179000,2,93,hyper_equipped,0,0,0,0,0,0,GOOD,3,0,6800,2010,"5.3517282,49.9019588",Luxembourg
20505278,bruxelles,apartment,apartment,695000,2,100,hyper_equipped,1,1,0,0,0,0,JUST_RENOVATED,2,0,1000,1972,"4.3712182,50.8207239",Brussels
20518176,lier,apartment,penthouse,264000,1,74,installed,0,0,0,0,0,0,0,2,0,2500,2023,"4.5658506,51.1393809",Antwerp
20544224,braine le comte,other,mixed_use_building,210000,3,99,0,0,0,0,0,57,57,GOOD,2,0,7090,0,"4.1377134,50.6076455",Hainaut
20470209,gent,apartment,ground_floor,332500,2,72,installed,0,0,0,0,0,0,GOOD,3,0,9000,2006,"3.7395137,51.0473897",East Flanders
20546194,ans alleur,house,house,300000,7,303,0,0,0,0,0,475,475,GOOD,3,0,4432,0,0,Liège
20516720,sint denijs westrem,apartment,apartment,338000,3,114,0,0,0,0,0,0,0,0,0,0,9051,2016,"3.6898116,51.03057",East Flanders
20532505,ixelles,apartment,apartment,349000,1,80,hyper_equipped,0,0,0,0,0,0,GOOD,2,0,1050,1900,"4.3806667,50.8195486",Brussels
20532502,kapellen,house,house,219900,2,100,not_installed,0,1,0,0,190,190,TO_RENOVATE,2,0,2950,1934,"4.4224949,51.3123989",Antwerp
20532503,saint gilles,apartment,apartment,255000,2,64,0,0,0,0,0,0,0,0,2,0,1060,0,0,Brussels
20532500,oosterzele,other,exceptional_property,597268,3,194,0,0,0,0,0,550,550,AS_NEW,3,0,9860,0,"3.8131323,50.9266063",East Flanders
20532497,kampenhout,apartment,apartment,395000,4,184,hyper_equipped,0,0,0,0,0,0,AS_NEW,3,0,1910,2000,"4.5554929,50.9398796",Flemish Brabant
20532496,heist op den berg,house,house,160000,2,104,0,0,0,0,0,409,409,TO_RENOVATE,3,0,2221,1899,"4.7720138,51.0500673",Antwerp
11338369,marcourt,house,house,210000,6,241,semi_equipped,1,0,0,0,1424,1424,GOOD,4,0,6987,1929,"5.5197037,50.2167521",Luxembourg
20168244,leuven,apartment,apartment,295000,1,67,0,0,0,0,0,0,0,0,2,0,3000,2013,"4.7044962,50.8859605",Flemish Brabant
10438127,kapellen,house,house,2275000,7,719,hyper_equipped,0,0,0,0,3600,3600,AS_NEW,4,Yes,2950,2012,"4.4718168,51.3474173",Antwerp
20532491,ronse,apartment,apartment,210000,1,85,0,0,0,0,0,0,0,0,0,0,9600,2011,"3.5886185,50.7450067",East Flanders
20532492,mol,house,house,249000,3,158,installed,0,0,0,0,368,368,GOOD,3,0,2400,0,"5.1460424,51.2007742",Antwerp
20532488,schaerbeek,apartment,ground_floor,155000,1,58,not_installed,0,0,0,0,0,0,TO_BE_DONE_UP,0,0,1030,1926,"4.3847881,50.8551692",Brussels
20532487,schaerbeek,apartment,apartment,225000,2,93,not_installed,0,0,0,0,0,0,TO_BE_DONE_UP,0,0,1030,1926,"4.3847881,50.8551692",Brussels
20532454,koekelberg,apartment,apartment,239000,1,75,usa_installed,0,0,0,0,0,0,JUST_RENOVATED,2,0,1081,0,0,Brussels
20532427,ursel,house,house,529000,3,181,0,0,0,0,0,689,689,GOOD,0,0,9910,1998,"3.4819528,51.1269451",East Flanders
20532451,la%20hulpe,house,house,410000,3,130,semi_equipped,0,0,0,0,482,482,TO_RESTORE,3,0,1310,0,0,Walloon Brabant
20532422,gent,house,house,297000,3,162,installed,0,0,0,0,718,718,TO_BE_DONE_UP,0,0,9041,1930,"3.7899739,51.0775778",East Flanders
20532420,sint kruis,house,house,425000,4,236,installed,0,0,0,0,162,162,GOOD,3,0,8310,0,"3.2433209,51.2130342",West Flanders
20532425,rhode saint gen%C3%A8se,apartment,duplex,450000,4,156,hyper_equipped,0,0,0,0,0,0,GOOD,3,0,1640,1989,"4.3597894,50.7479371",Flemish Brabant
20488732,rupelmonde,house,house,130000,2,89,semi_equipped,0,0,0,0,63,63,TO_BE_DONE_UP,2,0,9150,0,"4.2929985,51.1278257",East Flanders
20532418,galmaarden,other,bungalow,420000,4,191,hyper_equipped,0,0,0,0,1096,1096,GOOD,4,0,1570,1990,0,Flemish Brabant
20532416,beersel,house,house,210000,2,106,not_installed,0,0,0,0,210,210,TO_RENOVATE,2,0,1650,1919,"4.2639308,50.7519725",Flemish Brabant
20532392,eeklo,apartment,duplex,200000,3,127,0,0,0,0,0,0,0,AS_NEW,0,0,9900,1993,"3.5708637,51.1911956",East Flanders
20532405,saint gilles,apartment,apartment,725000,3,220,hyper_equipped,0,0,0,0,0,0,GOOD,2,0,1060,1930,"4.3576729,50.8338858",Brussels
20532391,tournai,house,house,259000,3,217,0,0,0,0,0,252,252,0,3,0,7500,0,0,Hainaut
20528499,herstal,apartment,apartment,219000,2,77,semi_equipped,0,0,0,0,0,0,TO_BE_DONE_UP,0,0,4040,0,"5.5962246,50.6806468",Liège
20532390,tervuren,other,bungalow,445000,3,120,0,0,0,0,0,848,848,TO_BE_DONE_UP,4,0,3080,1975,"4.5564518,50.8164092",Flemish Brabant
20532388,drongen,house,house,495000,3,280,0,0,0,0,0,3350,3350,GOOD,4,0,9031,1982,"3.6116456,51.0524343",East Flanders
20546518,lierde,house,house,435000,3,178,0,0,0,0,0,586,586,GOOD,0,0,9570,2025,"3.8809933,50.8137839",East Flanders
20546455,lierde,house,house,377500,3,198,0,0,0,0,0,414,414,GOOD,0,0,9570,2025,"3.8809933,50.8137839",East Flanders
20516692,oostende,apartment,apartment,495000,2,126,0,0,0,0,0,0,0,GOOD,0,0,8400,1953,"2.9128059,51.230868",West Flanders
20483174,linden,house,villa,1250000,5,322,0,0,0,0,0,1518,1518,GOOD,0,0,3210,1991,"4.7625699,50.9040713",Flemish Brabant
20533999,kortenberg,other,exceptional_property,1450000,5,525,hyper_equipped,0,0,0,0,1089,1089,AS_NEW,0,0,3070,2009,0,Flemish Brabant
20523938,comblain au pont,house,house,220000,6,176,0,0,0,0,0,781,781,0,4,0,4170,1918,"5.5999901,50.4708002",Liège
20528445,somme leuze,house,house,225000,2,70,0,1,0,0,0,1638,1638,0,4,0,5377,1980,"5.3662684,50.340339",Namur
20525506,sinaai waas,house,house,289000,3,140,0,0,1,0,0,500,500,GOOD,3,0,9112,1964,"4.0358723,51.1464179",East Flanders
20527119,oudegem,other,mixed_use_building,294000,1,120,0,0,1,0,0,381,381,TO_BE_DONE_UP,0,0,9200,1930,"4.0642851,51.0137502",East Flanders
20527121,oudegem,house,house,294000,1,120,0,0,1,0,0,381,381,TO_BE_DONE_UP,0,0,9200,1930,"4.0642851,51.0137502",East Flanders
20526051,braine lalleud braine lalleud,other,mixed_use_building,450000,4,200,0,0,0,0,0,71,71,0,2,0,1420,1930,"4.3708038,50.6838687",Walloon Brabant
20525790,nivelles,house,villa,595000,4,289,installed,0,0,0,0,591,591,AS_NEW,4,0,1400,1979,"4.342589,50.5986906",Walloon Brabant
20529636,wemmel,house,house,515000,4,185,0,0,0,0,0,378,378,0,3,0,1780,1956,"4.2942577,50.9049298",Flemish Brabant
20525533,uccle,other,exceptional_property,2190000,6,636,hyper_equipped,0,0,0,0,890,890,GOOD,2,0,1180,1928,"4.3437469,50.8041996",Brussels
20525589,kapellen,house,villa,699000,4,343,installed,0,1,0,0,2998,2998,TO_RENOVATE,4,0,2950,1986,"4.4418171,51.3543829",Antwerp
20502774,grace hollogne,house,house,50000,2,100,semi_equipped,0,1,0,0,400,400,GOOD,3,0,4460,0,"5.4758971,50.6402878",Liège
20157514,oudenaarde,apartment,apartment,295000,2,80,0,0,0,0,0,0,0,GOOD,2,0,9700,1974,"3.6066711,50.8450083",East Flanders
20500215,gent,apartment,apartment,289000,1,75,0,0,0,0,0,0,0,GOOD,0,0,9000,0,"3.723381,51.0613623",East Flanders
20502680,berlare,house,house,319000,2,173,installed,0,0,0,0,732,732,TO_BE_DONE_UP,4,0,9290,1977,"3.9993976,51.0205162",East Flanders
20503048,olen,house,house,349000,2,361,0,0,0,0,0,3200,3200,TO_RENOVATE,4,0,2250,1979,"4.8483048,51.1565091",Antwerp
20505777,evere,apartment,apartment,459000,2,96,installed,0,0,0,0,0,0,AS_NEW,3,0,1140,2024,"4.4164698,50.8631522",Brussels
20502957,vorselaar,house,house,575000,3,278,installed,0,0,0,0,764,764,GOOD,4,0,2290,1978,"4.7750517,51.1982481",Antwerp
20503062,herentals,house,house,665000,6,354,0,0,0,0,0,1661,1661,TO_RENOVATE,4,0,2200,1900,"4.8462936,51.1777634",Antwerp
20537052,renaix,house,house,259000,2,175,installed,0,0,0,0,170,170,GOOD,3,0,9600,1930,0,East Flanders
20517341,knokke heist,house,house,895000,4,200,hyper_equipped,0,0,0,0,207,207,AS_NEW,2,0,8300,2024,"3.3044269,51.3165839",West Flanders
20524732,namur,apartment,ground_floor,220000,2,100,installed,0,0,0,0,0,0,TO_BE_DONE_UP,2,0,5100,1981,"4.8634565,50.4435609",Namur
20247010,etterbeek,apartment,apartment,260000,2,70,not_installed,0,0,0,0,0,0,TO_BE_DONE_UP,4,0,1040,1930,"4.3942764,50.8292517",Brussels
20536464,sint pieters leeuw,house,house,375000,2,130,semi_equipped,0,0,0,0,507,507,GOOD,4,0,1600,1970,"4.2526737,50.7599044",Flemish Brabant
20503623,jette,apartment,apartment,279000,2,92,installed,0,0,0,0,0,0,GOOD,2,0,1090,1970,"4.3188518,50.8869914",Brussels
20532386,deerlijk,house,house,275000,3,,0,0,0,0,0,636,636,GOOD,2,0,8540,1937,"3.3514144,50.8489925",West Flanders
20532380,brugge,house,house,250000,2,92,0,0,0,0,0,57,57,0,4,0,8000,0,"3.23727,51.2074598",West Flanders
20532387,harelbeke,house,house,129000,4,,0,0,0,0,0,60,60,AS_NEW,2,0,8530,1930,"3.3147359,50.8591427",West Flanders
20532372,herne,house,house,498000,3,212,installed,0,1,0,0,1202,1202,GOOD,4,0,1540,1980,0,Flemish Brabant
20532371,ixelles,house,house,715000,3,194,usa_uninstalled,0,0,0,0,86,86,AS_NEW,2,0,1050,1930,0,Brussels
20532101,woluwe saint pierre,house,house,2495000,5,547,0,0,1,0,0,4291,4291,GOOD,4,0,1150,1960,0,Brussels
20532368,hooglede,house,house,430600,3,217,0,0,0,0,0,348,348,GOOD,0,0,8830,0,"3.1109617,50.9720933",West Flanders
20532363,zuienkerke,house,house,299000,2,250,0,0,0,0,0,217,217,GOOD,0,0,8377,2015,0,West Flanders
20532362,sint idesbald,apartment,apartment,410000,2,75,installed,0,0,0,0,0,0,GOOD,0,0,8670,2001,"2.6158639,51.1130793",West Flanders
20532360,oostduinkerke,house,villa,465000,3,,0,0,0,0,0,475,475,GOOD,0,0,8670,1976,0,West Flanders
20532357,haacht,house,house,779000,4,225,0,0,0,0,0,1379,1379,0,0,0,3150,2025,"4.642549,50.9724301",Flemish Brabant
20532356,haacht,house,house,697000,4,256,0,0,0,0,0,450,450,0,0,0,3150,2025,"4.642549,50.9724301",Flemish Brabant
20532358,haacht,house,house,798000,4,242,0,0,0,0,0,1709,1709,0,0,0,3150,2025,"4.642549,50.9724301",Flemish Brabant
20532350,jabbeke,house,villa,1198500,4,392,0,0,0,0,0,2708,2708,GOOD,0,0,8490,2011,"3.0866479,51.1871573",West Flanders
20532355,haacht,house,house,789000,4,272,0,0,0,0,0,927,927,0,0,0,3150,2025,"4.642549,50.9724301",Flemish Brabant
20532349,roeselare,house,house,419000,3,222,hyper_equipped,0,0,0,0,436,436,AS_NEW,0,0,8800,1992,"3.1365944,50.9536362",West Flanders
20532348,lokeren,house,house,529000,5,370,semi_equipped,0,1,0,0,0,0,GOOD,2,0,9160,1969,"3.9990733,51.1004879",East Flanders
20532343,heist aan zee,apartment,apartment,259000,1,36,installed,0,0,0,0,0,0,GOOD,2,0,8301,1977,"3.2410822,51.3410911",West Flanders
20532337,hooglede,house,house,427000,3,228,0,0,0,0,0,340,340,GOOD,0,0,8830,0,"3.1112278,50.9716852",West Flanders
20532351,gembloux,apartment,apartment,295000,2,84,installed,0,0,0,0,0,0,0,2,0,5030,2014,"4.6972419,50.5510112",Namur
20532336,herdersem,house,house,395000,3,198,0,0,0,0,0,862,862,GOOD,0,0,9310,1955,"4.0460675,50.9559706",East Flanders
20532331,sint michiels,other,kot,118000,1,19,0,1,0,0,0,0,0,0,4,0,8200,2015,"3.2057742,51.1852071",West Flanders
20532330,sint michiels%20%28brugge%29,other,kot,220000,1,60,0,0,0,0,0,0,0,0,3,0,8200,2016,"3.1991968,51.1921309",West Flanders
20532325,knokke heist,house,villa,1595000,3,,0,0,0,0,0,869,869,GOOD,0,0,8300,1994,"3.3088987,51.3230192",West Flanders
20532329,blankenberge,apartment,apartment,250000,2,87,0,1,0,0,0,0,0,0,0,0,8370,1968,"3.1341911,51.3171766",West Flanders
20532322,oostende,apartment,apartment,167000,1,36,0,0,0,0,0,0,0,0,0,0,8400,1986,"2.9088894,51.2291121",West Flanders
20532323,grimbergen,other,apartment_block,599000,4,220,hyper_equipped,0,0,0,0,0,0,AS_NEW,3,0,1850,0,"4.3487616,50.9117347",Flemish Brabant
20532320,oostende,apartment,apartment,162000,0,30,0,0,0,0,0,0,0,GOOD,0,0,8400,1987,"2.9178176,51.2351672",West Flanders
20532319,desselgem,house,house,239000,4,177,0,0,0,0,0,468,468,TO_BE_DONE_UP,2,0,8792,1941,"3.3534388,50.8875851",West Flanders
20504566,rupelmonde,house,house,259000,4,160,installed,0,0,0,0,150,150,GOOD,0,0,9150,1948,"4.2933083,51.1282723",East Flanders
20497913,bruxelles,apartment,apartment,640000,2,145,hyper_equipped,0,0,0,0,0,0,JUST_RENOVATED,2,0,1000,1900,"4.3509641,50.8440533",Brussels
20530823,liege,house,mansion,720000,7,298,installed,0,0,0,0,0,0,GOOD,2,0,4000,0,"5.5653641,50.6464614",Liège
20511024,izegem,house,house,279000,3,226,installed,0,0,0,0,654,654,GOOD,0,0,8870,1953,"3.1899571,50.8998573",West Flanders
20506566,wommelgem,house,house,305000,2,104,0,0,0,0,0,126,126,GOOD,2,0,2160,0,"4.5182823,51.2052121",Antwerp
20513439,bornem,house,house,349000,2,109,semi_equipped,0,0,0,0,290,290,GOOD,3,0,2880,0,"4.2341225,51.0948366",Antwerp
20513005,sint joris winge,house,house,395000,3,294,0,0,0,0,0,846,846,0,0,0,3390,1997,"4.9433261,50.9359024",Flemish Brabant
20509750,essen,house,house,395000,2,168,usa_installed,0,0,0,0,1716,1716,GOOD,4,0,2910,2007,"4.4318178,51.4341567",Antwerp
20511368,etterbeek,house,mansion,549000,3,178,semi_equipped,0,0,0,0,70,70,TO_RENOVATE,2,0,1040,1899,"4.3917714,50.8319718",Brussels
20505447,lochristi,house,house,395000,3,321,0,0,0,0,0,340,340,TO_RENOVATE,0,0,9080,1918,"3.8306212,51.0955702",East Flanders
20509722,brasschaat,house,house,1650000,3,209,0,0,0,0,0,3056,3056,TO_RENOVATE,4,0,2930,1972,"4.5027414,51.3009173",Antwerp
20488101,geraardsbergen,house,house,590000,5,259,hyper_equipped,0,0,0,0,692,692,AS_NEW,4,0,9500,2000,"3.8395604,50.7883026",East Flanders
20505504,tielt 8700,house,villa,725000,4,336,0,0,0,0,0,591,591,AS_NEW,0,0,8700,0,"3.3422123,50.9960008",West Flanders
20509746,schilde,house,villa,1949000,5,616,installed,0,1,0,0,14581,14581,AS_NEW,4,Yes,2970,1999,"4.5695741,51.274732",Antwerp
20516810,verviers,apartment,duplex,229000,2,128,0,0,0,0,0,0,0,JUST_RENOVATED,2,0,4800,0,"5.8398696,50.5813697",Liège
20516335,ixelles,apartment,duplex,320000,1,78,installed,0,0,0,0,0,0,0,2,0,1050,1918,"4.3850914,50.8195831",Brussels
20514142,nieuwpoort,apartment,apartment,385000,3,101,installed,1,0,0,0,0,0,0,0,0,8620,1995,"2.7100366,51.1450339",West Flanders
20499483,eprave,house,house,199000,4,230,0,0,1,0,0,630,630,TO_RENOVATE,4,0,5580,0,"5.1585738,50.1442941",Namur
20514954,uccle,apartment,apartment,555000,3,166,0,0,0,0,0,0,0,TO_BE_DONE_UP,2,0,1180,1984,"4.3557219,50.7977584",Brussels
20499240,tessenderlo,house,house,289000,3,162,semi_equipped,0,0,0,0,1214,1214,TO_RENOVATE,4,0,3980,1958,"5.0209221,51.0641899",Limburg
20494999,heule,house,house,299000,3,117,0,0,0,0,0,406,406,GOOD,0,0,8501,1992,"3.235957,50.8612289",West Flanders
20496694,kalken,house,house,315000,3,150,installed,0,0,0,0,430,430,GOOD,2,0,9270,1936,"3.9151177,51.0349885",East Flanders
20497737,antwerpen,other,apartment_block,525000,4,192,0,0,0,0,0,51,51,GOOD,3,0,2060,1850,"4.4249076,51.2214017",Antwerp
20497756,hoboken,house,house,385000,4,244,installed,0,0,0,0,208,208,GOOD,2,0,2660,1936,"4.3690304,51.1787463",Antwerp
20497736,antwerpen,house,mansion,569000,5,300,semi_equipped,0,0,0,0,84,84,TO_RENOVATE,2,0,2000,0,"4.4139835,51.225676",Antwerp
20491643,belsele,house,house,689000,6,344,installed,0,0,0,0,958,958,GOOD,4,0,9111,1982,"4.083393,51.1413853",East Flanders
20499197,boechout,house,house,699000,6,208,installed,0,1,0,0,1233,1233,GOOD,4,0,2530,1987,"4.4973654,51.1625637",Antwerp
20497185,oosterzele,other,mixed_use_building,699000,7,876,semi_equipped,0,0,0,0,4938,4938,TO_RENOVATE,0,0,9860,1899,"3.8062828,50.9010454",East Flanders
20534367,gent,apartment,duplex,776300,2,132,0,0,0,0,0,0,0,GOOD,0,0,9000,0,"3.7354445,51.0620429",East Flanders
20497164,oosterzele,house,house,699000,7,876,semi_equipped,0,0,0,0,4938,4938,TO_RENOVATE,0,0,9860,1899,"3.8062828,50.9010454",East Flanders
20532242,tongeren,apartment,apartment,648000,3,208,hyper_equipped,0,0,0,0,0,0,AS_NEW,0,0,3700,0,"5.4631183,50.7790722",Limburg
20532261,tongeren,apartment,apartment,499000,2,139,hyper_equipped,0,0,0,0,0,0,AS_NEW,0,0,3700,0,"5.4631183,50.7790722",Limburg
20532241,tongeren,apartment,apartment,538000,2,148,hyper_equipped,0,0,0,0,0,0,AS_NEW,0,0,3700,0,"5.4631183,50.7790722",Limburg
20532240,ronse,house,house,199000,0,90,0,0,0,0,0,165,165,GOOD,0,0,9600,0,"3.6045009,50.733975",East Flanders
20532239,mendonk,house,house,555000,3,180,0,0,0,0,0,1543,1543,0,0,0,9042,2024,"3.8177941,51.1443036",East Flanders
20532237,hooglede,house,house,408600,4,223,0,0,0,0,0,261,261,GOOD,0,0,8830,0,"3.1110312,50.9720082",West Flanders
20532234,oostduinkerke,apartment,apartment,485000,2,91,0,0,0,0,0,0,0,0,0,0,8670,1998,"2.6734569,51.128973",West Flanders
20532233,gingelom,house,house,195000,4,150,0,0,0,0,0,340,340,TO_RENOVATE,0,0,3890,1949,"5.1360454,50.7472838",Limburg
